Region,Ou Name,Customer Name,Customer Number,Site Use Id,Claim Number,Settlement Method,Status Code,Write Off Account,Offer Owner,Committed Amount,Earned Amount,Claim Owner,Claim Type,Claim Reason,Prior Claim Type,Write Off Account Actual,Claim Date,Amount,Claim Amount Func,Claim Amount USD,Line Amount,Amount Remaining,Amount Remaining Func,Parent Claim Remaining Amt,Currency Code,Customer Ref Number,Customer Ref Date,Claim Ref Quarter,Creation Date,Created By,Last Updated By,Claim Close Date,Transaction Number,AR Transaction Remaining Amount,Subledger,Accounts Payable Invoice Status,Accounts Payable Voucher Number,Accounts Payable Scheduled Payment Date,Accounts Payable Payment Date,Accounts Payable Prepayment Date,Po Number,Overage Amt Trans,Overage Amt Funct,Aged Days,Aged Bucket,Claim Investigation Reason,Claim Description,Receipt Number,Claim Submitter,Claim Pending With,More Info Approver,Claim Approval Type,Days Pending Approval,Days Pending Close,Offer Remaining Amt Trans,Offer Unassociated Amt Trans,Offer Code,Line Offer,Offer Quarter,Offer Status,Offer Start Date,Offer End Date,Budget Name,Budget Category,Offer Type,Activity Type,Accrual Account,Voucher Number,Claim Period From,Claim Period To,Claim TAX Amount,PL Account,Channel Data Set
AMERICA,North America OU,"AMAZON.COM.CA, INC",178845,6123432.0,DED21431000,Credit Memo - On Account,CLOSED,,"Gucwa, Mike Andrew",501711.1,424808.14,"Ruiz, Teresa",REBATE - T1,REBATE - T1,,,2025-01-03,6313.0,4388.78,4388.7762,493.0,0.0,0.0,0.0,CAD,2510-1037858735,,Q4-25,2025-01-03,"Hayes, Susan","Hayes, Susan",2025-01-17,11260226174,0.0,AR,,,,,,,0.0,0.0,14.0,0-30,,,324103671,"Hayes, Susan","Bermingham, Niamh",,Claim Analyst,14.0,0.0,94806.0,94805.76,AMR09240130LMP,"AMR09240130LMP-FY25Q3 M3 CUSTOMER REBATES AMAZON.COM.CA, INC Gaming PC Group",Q2-25,ACTIVE,2024-11-23,2024-12-27,FY25Q3 AMR NAM (NA OU) CUSTOMER REBATES BUDGET - GAMING & S&C,Consumer Rebate,LUMPSUM,Consumer Rebates - Flat amount,11556,,,,0.0,30505,
AMERICA,North America OU,"AMAZON.COM.CA, INC",178845,6123432.0,DED21431000,Credit Memo - On Account,CLOSED,,"Nutting, Jeff",312979.5,258605.88,"Ruiz, Teresa",REBATE - T1,REBATE - T1,,,2025-01-03,6313.0,4388.78,4388.7762,5820.0,0.0,0.0,0.0,CAD,2510-1037858735,,Q4-25,2025-01-03,"Hayes, Susan","Hayes, Susan",2025-01-17,11260226174,0.0,AR,,,,,,,0.0,0.0,14.0,0-30,,,324103671,"Hayes, Susan","Bermingham, Niamh",,Claim Analyst,14.0,0.0,10785.0,10785.16,AMR09240140LMP,"AMR09240140LMP-FY25Q3 Qtr CUSTOMER REBATES AMAZON.COM.CA, INC Mobile Speakers Group",Q2-25,ACTIVE,2024-09-28,2024-12-27,FY25Q3 AMR NAM (NA OU) CUSTOMER REBATES BUDGET - PERSONAL WORKSPACE & MUSIC,Consumer Rebate,LUMPSUM,Consumer Rebates - Flat amount,11556,,,,0.0,30505,
AMERICA,North America OU,"AMAZON.COM.CA, INC",178845,6123432.0,DED21431002,Credit Memo - On Account,CLOSED,,"Ness, Von Desiree",54237.5,47077.7,"Ruiz, Teresa",REBATE - T1,REBATE - T1,,,2025-01-03,2713.5,1886.42,1886.416,2714.0,0.0,0.0,0.0,CAD,2510-1037842075,,Q4-25,2025-01-03,"Hayes, Susan","Hayes, Susan",2025-01-17,11260226175,0.0,AR,,,,,,,0.0,0.0,14.0,0-30,,,324103671,"Hayes, Susan","Bermingham, Niamh",,Claim Analyst,14.0,0.0,31515.0,31515.16,AMR09240131LMP,"AMR09240131LMP-FY25Q3 M3 CUSTOMER REBATES AMAZON.COM.CA, INC Headsets Group",Q2-25,ACTIVE,2024-11-23,2024-12-27,FY25Q3 AMR NAM (NA OU) CUSTOMER REBATES BUDGET - PERSONAL WORKSPACE & MUSIC,Consumer Rebate,LUMPSUM,Consumer Rebates - Flat amount,11556,,,,0.0,30505,
AMERICA,North America OU,"AMAZON.COM.CA, INC",178845,6123432.0,DED21431003,Credit Memo - On Account,CLOSED,,"Ness, Von Desiree",54237.5,47077.7,"Ruiz, Teresa",REBATE - T1,REBATE - T1,,,2025-01-03,1484.1,1031.74,1031.7413,104.0,0.0,0.0,0.0,CAD,2510-1037858905,,Q4-25,2025-01-03,"Hayes, Susan","Hayes, Susan",2025-01-17,11260226176,0.0,AR,,,,,,,0.0,0.0,14.0,0-30,,,324103671,"Hayes, Susan","Bermingham, Niamh",,Claim Analyst,14.0,0.0,31515.0,31515.16,AMR09240131LMP,"AMR09240131LMP-FY25Q3 M3 CUSTOMER REBATES AMAZON.COM.CA, INC Headsets Group",Q2-25,ACTIVE,2024-11-23,2024-12-27,FY25Q3 AMR NAM (NA OU) CUSTOMER REBATES BUDGET - PERSONAL WORKSPACE & MUSIC,Consumer Rebate,LUMPSUM,Consumer Rebates - Flat amount,11556,,,,0.0,30505,
AMERICA,North America OU,"AMAZON.COM.CA, INC",178845,6123432.0,DED21431003,Credit Memo - On Account,CLOSED,,"Nutting, Jeff",312979.5,258605.88,"Ruiz, Teresa",REBATE - T1,REBATE - T1,,,2025-01-03,1484.1,1031.74,1031.7413,1381.0,0.0,0.0,0.0,CAD,2510-1037858905,,Q4-25,2025-01-03,"Hayes, Susan","Hayes, Susan",2025-01-17,11260226176,0.0,AR,,,,,,,0.0,0.0,14.0,0-30,,,324103671,"Hayes, Susan","Bermingham, Niamh",,Claim Analyst,14.0,0.0,10785.0,10785.16,AMR09240140LMP,"AMR09240140LMP-FY25Q3 Qtr CUSTOMER REBATES AMAZON.COM.CA, INC Mobile Speakers Group",Q2-25,ACTIVE,2024-09-28,2024-12-27,FY25Q3 AMR NAM (NA OU) CUSTOMER REBATES BUDGET - PERSONAL WORKSPACE & MUSIC,Consumer Rebate,LUMPSUM,Consumer Rebates - Flat amount,11556,,,,0.0,30505,
AMERICA,North America OU,"AMAZON.COM.CA, INC",178845,6123432.0,DED21431004,Credit Memo - On Account,CLOSED,,"Yuan, Andrew",236433.0,188040.34,"Ruiz, Teresa",REBATE - T1,REBATE - T1,,,2025-01-03,805.8,560.19,560.1894,806.0,0.0,0.0,0.0,CAD,2510-1037858465,,Q4-25,2025-01-03,"Hayes, Susan","Hayes, Susan",2025-01-17,11260226177,0.0,AR,,,,,,,0.0,0.0,14.0,0-30,,,324103671,"Hayes, Susan","Bermingham, Niamh",,Claim Analyst,14.0,0.0,125494.0,125493.87,AMR09240132LMP,"AMR09240132LMP-FY25Q3 M3 CUSTOMER REBATES AMAZON.COM.CA, INC PC Keyboards & Combos Group",Q2-25,ACTIVE,2024-11-23,2024-12-27,FY25Q3 AMR NAM (NA OU) CUSTOMER REBATES BUDGET - PERSONAL WORKSPACE & MUSIC,Consumer Rebate,LUMPSUM,Consumer Rebates - Flat amount,11556,,,,0.0,30505,
AMERICA,North America OU,"AMAZON.COM.CA, INC",178845,6123432.0,DED21431007,Credit Memo - On Account,CLOSED,,"Nutting, Jeff",312979.5,258605.88,"Ruiz, Teresa",REBATE - T1,REBATE - T1,,,2025-01-03,366.6,254.86,254.8591,367.0,0.0,0.0,0.0,CAD,2510-1037859570,,Q4-25,2025-01-03,"Hayes, Susan","Hayes, Susan",2025-01-17,11260226178,0.0,AR,,,,,,,0.0,0.0,14.0,0-30,,,324103671,"Hayes, Susan","Bermingham, Niamh",,Claim Analyst,14.0,0.0,10785.0,10785.16,AMR09240140LMP,"AMR09240140LMP-FY25Q3 Qtr CUSTOMER REBATES AMAZON.COM.CA, INC Mobile Speakers Group",Q2-25,ACTIVE,2024-09-28,2024-12-27,FY25Q3 AMR NAM (NA OU) CUSTOMER REBATES BUDGET - PERSONAL WORKSPACE & MUSIC,Consumer Rebate,LUMPSUM,Consumer Rebates - Flat amount,11556,,,,0.0,30505,
AMERICA,North America OU,"AMAZON.COM.CA, INC",178845,6123432.0,DED21455185,Credit Memo - On Account,CLOSED,,"Gucwa, Mike Andrew",501711.1,424808.14,"Ruiz, Teresa",REBATE - T1,REBATE - T1,,,2024-12-31,20166.05,14019.37,14019.3695,811.0,0.0,0.0,0.0,CAD,2510-1037997970,,Q4-25,2025-01-06,"Hayes, Susan","Hayes, Susan",2025-01-17,11260226179,0.0,AR,,,,,,,0.0,0.0,17.0,0-30,,,7114366H0V66,"Hayes, Susan","Bermingham, Niamh",,Claim Analyst,11.0,0.0,94806.0,94805.76,AMR09240130LMP,"AMR09240130LMP-FY25Q3 M3 CUSTOMER REBATES AMAZON.COM.CA, INC Gaming PC Group",Q2-25,ACTIVE,2024-11-23,2024-12-27,FY25Q3 AMR NAM (NA OU) CUSTOMER REBATES BUDGET - GAMING & S&C,Consumer Rebate,LUMPSUM,Consumer Rebates - Flat amount,11556,,,,0.0,30505,
AMERICA,North America OU,"AMAZON.COM.CA, INC",178845,6123432.0,DED21455185,Credit Memo - On Account,CLOSED,,"Ness, Von Desiree",54237.5,47077.7,"Ruiz, Teresa",REBATE - T1,REBATE - T1,,,2024-12-31,20166.05,14019.37,14019.3695,3810.0,0.0,0.0,0.0,CAD,2510-1037997970,,Q4-25,2025-01-06,"Hayes, Susan","Hayes, Susan",2025-01-17,11260226179,0.0,AR,,,,,,,0.0,0.0,17.0,0-30,,,7114366H0V66,"Hayes, Susan","Bermingham, Niamh",,Claim Analyst,11.0,0.0,31515.0,31515.16,AMR09240131LMP,"AMR09240131LMP-FY25Q3 M3 CUSTOMER REBATES AMAZON.COM.CA, INC Headsets Group",Q2-25,ACTIVE,2024-11-23,2024-12-27,FY25Q3 AMR NAM (NA OU) CUSTOMER REBATES BUDGET - PERSONAL WORKSPACE & MUSIC,Consumer Rebate,LUMPSUM,Consumer Rebates - Flat amount,11556,,,,0.0,30505,
AMERICA,North America OU,"AMAZON.COM.CA, INC",178845,6123432.0,DED21455185,Credit Memo - On Account,CLOSED,,"Wells, Michelle",402754.0,472091.61,"Ruiz, Teresa",REBATE - T1,REBATE - T1,,,2024-12-31,20166.05,14019.37,14019.3695,483.0,0.0,0.0,0.0,CAD,2510-1037997970,,Q4-25,2025-01-06,"Hayes, Susan","Hayes, Susan",2025-01-17,11260226179,0.0,AR,,,,,,,0.0,0.0,17.0,0-30,,,7114366H0V66,"Hayes, Susan","Bermingham, Niamh",,Claim Analyst,11.0,0.0,85545.0,85545.16,AMR09240136LMP,"AMR09240136LMP-FY25Q3 Qtr CUSTOMER REBATES AMAZON.COM.CA, INC Gaming Steering Wheels/Gamepads Group",Q2-25,ACTIVE,2024-09-28,2024-12-27,FY25Q3 AMR NAM (NA OU) CUSTOMER REBATES BUDGET - GAMING & S&C,Consumer Rebate,LUMPSUM,Consumer Rebates - Flat amount,11556,,,,0.0,30505,
AMERICA,North America OU,"AMAZON.COM.CA, INC",178845,6123432.0,DED21455185,Credit Memo - On Account,CLOSED,,"Yuan, Andrew",26.8,3856.35,"Ruiz, Teresa",REBATE - T1,REBATE - T1,,,2024-12-31,20166.05,14019.37,14019.3695,204.0,0.0,0.0,0.0,CAD,2510-1037997970,,Q4-25,2025-01-06,"Hayes, Susan","Hayes, Susan",2025-01-17,11260226179,0.0,AR,,,,,,,0.0,0.0,17.0,0-30,,,7114366H0V66,"Hayes, Susan","Bermingham, Niamh",,Claim Analyst,11.0,0.0,1368.0,1367.9,AMR09240141LMP,"AMR09240141LMP-FY25Q3 Qtr CUSTOMER REBATES AMAZON.COM.CA, INC Presentation Tools Group",Q2-25,ACTIVE,2024-09-28,2024-12-27,FY25Q3 AMR NAM (NA OU) CUSTOMER REBATES BUDGET - PERSONAL WORKSPACE & MUSIC,Consumer Rebate,LUMPSUM,Consumer Rebates - Flat amount,11556,,,,0.0,30505,
AMERICA,North America OU,"AMAZON.COM.CA, INC",178845,6123432.0,DED21455185,Credit Memo - On Account,CLOSED,,"Yuan, Andrew",70998.3,95726.83,"Ruiz, Teresa",REBATE - T1,REBATE - T1,,,2024-12-31,20166.05,14019.37,14019.3695,1217.0,0.0,0.0,0.0,CAD,2510-1037997970,,Q4-25,2025-01-06,"Hayes, Susan","Hayes, Susan",2025-01-17,11260226179,0.0,AR,,,,,,,0.0,0.0,17.0,0-30,,,7114366H0V66,"Hayes, Susan","Bermingham, Niamh",,Claim Analyst,11.0,0.0,631.0,631.47,AMR09240120LMP,"AMR09240120LMP-FY25Q3 M1 CUSTOMER REBATES AMAZON.COM.CA, INC PC Keyboards & Combos Group",Q2-25,ACTIVE,2024-09-28,2024-10-25,FY25Q3 AMR NAM (NA OU) CUSTOMER REBATES BUDGET - PERSONAL WORKSPACE & MUSIC,Consumer Rebate,LUMPSUM,Consumer Rebates - Flat amount,11556,,,,0.0,30505,
AMERICA,North America OU,"AMAZON.COM.CA, INC",178845,6123432.0,DED21455185,Credit Memo - On Account,CLOSED,,"Yuan, Andrew",236433.0,188040.34,"Ruiz, Teresa",REBATE - T1,REBATE - T1,,,2024-12-31,20166.05,14019.37,14019.3695,6136.0,0.0,0.0,0.0,CAD,2510-1037997970,,Q4-25,2025-01-06,"Hayes, Susan","Hayes, Susan",2025-01-17,11260226179,0.0,AR,,,,,,,0.0,0.0,17.0,0-30,,,7114366H0V66,"Hayes, Susan","Bermingham, Niamh",,Claim Analyst,11.0,0.0,125494.0,125493.87,AMR09240132LMP,"AMR09240132LMP-FY25Q3 M3 CUSTOMER REBATES AMAZON.COM.CA, INC PC Keyboards & Combos Group",Q2-25,ACTIVE,2024-11-23,2024-12-27,FY25Q3 AMR NAM (NA OU) CUSTOMER REBATES BUDGET - PERSONAL WORKSPACE & MUSIC,Consumer Rebate,LUMPSUM,Consumer Rebates - Flat amount,11556,,,,0.0,30505,
AMERICA,North America OU,"AMAZON.COM.CA, INC",178845,6123432.0,DED21455185,Credit Memo - On Account,CLOSED,,"Yuan, Andrew",266493.2,195825.17,"Ruiz, Teresa",REBATE - T1,REBATE - T1,,,2024-12-31,20166.05,14019.37,14019.3695,7504.0,0.0,0.0,0.0,CAD,2510-1037997970,,Q4-25,2025-01-06,"Hayes, Susan","Hayes, Susan",2025-01-17,11260226179,0.0,AR,,,,,,,0.0,0.0,17.0,0-30,,,7114366H0V66,"Hayes, Susan","Bermingham, Niamh",,Claim Analyst,11.0,0.0,85838.0,85838.37,AMR09240133LMP,"AMR09240133LMP-FY25Q3 M3 CUSTOMER REBATES AMAZON.COM.CA, INC Pointing Devices Group",Q2-25,ACTIVE,2024-11-23,2024-12-27,FY25Q3 AMR NAM (NA OU) CUSTOMER REBATES BUDGET - PERSONAL WORKSPACE & MUSIC,Consumer Rebate,LUMPSUM,Consumer Rebates - Flat amount,11556,,,,0.0,30505,
AMERICA,North America OU,"AMAZON.COM.CA, INC",178845,6123432.0,DED21470949,Credit Memo - On Account,OPEN,,"Hadrill, Mark O",3600.0,3600.0,"Ruiz, Teresa",MDF T1,MDF T1,,,2025-01-07,346384.13,240805.07,181266.4041,1913.0,346384.13,240805.07,346384.13,CAD,BZR3605YM-206,,Q4-25,2025-01-07,,,,,,AR,,,,,,,,,21.0,0-30,,,7114003H3R39,,,,,,,0.0,1913.0,AMR09240915LMP,"AMR09240915LMP-FY25Q3 - MDF - CANADA RETAIL - AMAZON.COM.CA, INC - MEVO AMS",Q2-25,ACTIVE,2024-09-28,2024-12-27,FY25Q3 AMR NAM (NA OU) CANADA MDF Budget,Market Development Fund,LUMPSUM,MDF Online Placement - Advertising / Placement space,11568,,,,0.0,30535,
AMERICA,North America OU,"AMAZON.COM.CA, INC",178845,6123432.0,DED21470949,Credit Memo - On Account,OPEN,,"Hadrill, Mark O",4200.0,3822.0,"Ruiz, Teresa",MDF T1,MDF T1,,,2025-01-07,346384.13,240805.07,181266.4041,3822.0,346384.13,240805.07,346384.13,CAD,BZR3605YM-206,,Q4-25,2025-01-07,,,,,,AR,,,,,,,,,21.0,0-30,,,7114003H3R39,,,,,,,0.0,,AMR09240925LMP,"AMR09240925LMP-FY25Q3 - MDF - CANADA RETAIL - AMAZON.COM.CA, INC - PW - Presentation Remotes - AMS",Q2-25,ACTIVE,2024-09-28,2024-12-27,FY25Q3 AMR NAM (NA OU) CANADA MDF Budget,Market Development Fund,LUMPSUM,MDF Online Placement - Advertising / Placement space,11568,,,,0.0,30535,
AMERICA,North America OU,"AMAZON.COM.CA, INC",178845,6123432.0,DED21470949,Credit Memo - On Account,OPEN,,"Hadrill, Mark O",5400.0,5400.0,"Ruiz, Teresa",MDF T1,MDF T1,,,2025-01-07,346384.13,240805.07,181266.4041,1180.0,346384.13,240805.07,346384.13,CAD,BZR3605YM-206,,Q4-25,2025-01-07,,,,,,AR,,,,,,,,,21.0,0-30,,,7114003H3R39,,,,,,,0.0,1180.0,AMR09240916LMP,"AMR09240916LMP-FY25Q3 - MDF - CANADA RETAIL - AMAZON.COM.CA, INC - Mobile Cloud Gaming AMS",Q2-25,ACTIVE,2024-09-28,2024-12-27,FY25Q3 AMR NAM (NA OU) CANADA MDF Budget,Market Development Fund,LUMPSUM,MDF Online Placement - Advertising / Placement space,11568,,,,0.0,30535,
AMERICA,North America OU,"AMAZON.COM.CA, INC",178845,6123432.0,DED21470949,Credit Memo - On Account,OPEN,,"Hadrill, Mark O",8400.0,8400.0,"Ruiz, Teresa",MDF T1,MDF T1,,,2025-01-07,346384.13,240805.07,181266.4041,1810.0,346384.13,240805.07,346384.13,CAD,BZR3605YM-206,,Q4-25,2025-01-07,,,,,,AR,,,,,,,,,21.0,0-30,,,7114003H3R39,,,,,,,0.0,1810.0,AMR09240914LMP,"AMR09240914LMP-FY25Q3 - MDF - CANADA RETAIL - AMAZON.COM.CA, INC - Light AMS",Q2-25,ACTIVE,2024-09-28,2024-12-27,FY25Q3 AMR NAM (NA OU) CANADA MDF Budget,Market Development Fund,LUMPSUM,MDF Online Placement - Advertising / Placement space,11568,,,,0.0,30535,
AMERICA,North America OU,"AMAZON.COM.CA, INC",178845,6123432.0,DED21470949,Credit Memo - On Account,OPEN,,"Hadrill, Mark O",9000.0,5085.0,"Ruiz, Teresa",MDF T1,MDF T1,,,2025-01-07,346384.13,240805.07,181266.4041,4585.0,346384.13,240805.07,346384.13,CAD,BZR3605YM-206,,Q4-25,2025-01-07,,,,,,AR,,,,,,,,,21.0,0-30,,,7114003H3R39,,,,,,,0.0,4585.0,AMR09240924LMP,"AMR09240924LMP-FY25Q3 - MDF - CANADA RETAIL - AMAZON.COM.CA, INC - PW - New Product Categories (Casa & Creative Console) - AMS",Q2-25,ACTIVE,2024-09-28,2024-12-27,FY25Q3 AMR NAM (NA OU) CANADA MDF Budget,Market Development Fund,LUMPSUM,MDF Online Placement - Advertising / Placement space,11568,,,,0.0,30535,
AMERICA,North America OU,"AMAZON.COM.CA, INC",178845,6123432.0,DED21470949,Credit Memo - On Account,OPEN,,"Hadrill, Mark O",12292.0,18702.0,"Ruiz, Teresa",MDF T1,MDF T1,,,2025-01-07,346384.13,240805.07,181266.4041,11002.0,346384.13,240805.07,346384.13,CAD,BZR3605YM-206,,Q4-25,2025-01-07,,,,,,AR,,,,,,,,,21.0,0-30,,,7114003H3R39,,,,,,,0.0,11002.0,AMR09240921LMP,"AMR09240921LMP-FY25Q3 - MDF - CANADA RETAIL - AMAZON.COM.CA, INC - PW - Lifestyle - AMS",Q2-25,ACTIVE,2024-09-28,2024-12-27,FY25Q3 AMR NAM (NA OU) CANADA MDF Budget,Market Development Fund,LUMPSUM,MDF Online Placement - Advertising / Placement space,11568,,,,0.0,30535,
AMERICA,North America OU,"AMAZON.COM.CA, INC",178845,6123432.0,DED21470949,Credit Memo - On Account,OPEN,,"Hadrill, Mark O",12543.0,11651.0,"Ruiz, Teresa",MDF T1,MDF T1,,,2025-01-07,346384.13,240805.07,181266.4041,2854.0,346384.13,240805.07,346384.13,CAD,BZR3605YM-206,,Q4-25,2025-01-07,,,,,,AR,,,,,,,,,21.0,0-30,,,7114003H3R39,,,,,,,0.0,2854.0,AMR09240918LMP,"AMR09240918LMP-FY25Q3 - MDF - CANADA RETAIL - AMAZON.COM.CA, INC - PW - Apple Ecosystem (made for mac) - AMS",Q2-25,ACTIVE,2024-09-28,2024-12-27,FY25Q3 AMR NAM (NA OU) CANADA MDF Budget,Market Development Fund,LUMPSUM,MDF Online Placement - Advertising / Placement space,11568,,,,0.0,30535,
AMERICA,North America OU,"AMAZON.COM.CA, INC",178845,6123432.0,DED21470949,Credit Memo - On Account,OPEN,,"Hadrill, Mark O",19100.0,19195.0,"Ruiz, Teresa",MDF T1,MDF T1,,,2025-01-07,346384.13,240805.07,181266.4041,4482.0,346384.13,240805.07,346384.13,CAD,BZR3605YM-206,,Q4-25,2025-01-07,,,,,,AR,,,,,,,,,21.0,0-30,,,7114003H3R39,,,,,,,0.0,4481.85,AMR09240908LMP,"AMR09240908LMP-FY25Q3 - MDF - CANADA RETAIL - AMAZON.COM.CA, INC - Apple Ecosystem (ipad keyboards) - AMS",Q2-25,ACTIVE,2024-09-28,2024-12-27,FY25Q3 AMR NAM (NA OU) CANADA MDF Budget,Market Development Fund,LUMPSUM,MDF Online Placement - Advertising / Placement space,11568,,,,0.0,30535,
AMERICA,North America OU,"AMAZON.COM.CA, INC",178845,6123432.0,DED21470949,Credit Memo - On Account,OPEN,,"Hadrill, Mark O",22827.0,32652.0,"Ruiz, Teresa",MDF T1,MDF T1,,,2025-01-07,346384.13,240805.07,181266.4041,16499.0,346384.13,240805.07,346384.13,CAD,BZR3605YM-206,,Q4-25,2025-01-07,,,,,,AR,,,,,,,,,21.0,0-30,,,7114003H3R39,,,,,,,0.0,16499.0,AMR09240919LMP,"AMR09240919LMP-FY25Q3 - MDF - CANADA RETAIL - AMAZON.COM.CA, INC - PW - Ergo - AMS",Q2-25,ACTIVE,2024-09-28,2024-12-27,FY25Q3 AMR NAM (NA OU) CANADA MDF Budget,Market Development Fund,LUMPSUM,MDF Online Placement - Advertising / Placement space,11568,,,,0.0,30535,
AMERICA,North America OU,"AMAZON.COM.CA, INC",178845,6123432.0,DED21470949,Credit Memo - On Account,OPEN,,"Hadrill, Mark O",25200.0,25200.0,"Ruiz, Teresa",MDF T1,MDF T1,,,2025-01-07,346384.13,240805.07,181266.4041,8314.0,346384.13,240805.07,346384.13,CAD,BZR3605YM-206,,Q4-25,2025-01-07,,,,,,AR,,,,,,,,,21.0,0-30,,,7114003H3R39,,,,,,,0.0,8314.0,AMR09240909LMP,"AMR09240909LMP-FY25Q3 - MDF - CANADA RETAIL - AMAZON.COM.CA, INC - Astro Gaming AMS",Q2-25,ACTIVE,2024-09-28,2024-12-27,FY25Q3 AMR NAM (NA OU) CANADA MDF Budget,Market Development Fund,LUMPSUM,MDF Online Placement - Advertising / Placement space,11568,,,,0.0,30535,
AMERICA,North America OU,"AMAZON.COM.CA, INC",178845,6123432.0,DED21470949,Credit Memo - On Account,OPEN,,"Hadrill, Mark O",26180.0,41018.0,"Ruiz, Teresa",MDF T1,MDF T1,,,2025-01-07,346384.13,240805.07,181266.4041,22114.0,346384.13,240805.07,346384.13,CAD,BZR3605YM-206,,Q4-25,2025-01-07,,,,,,AR,,,,,,,,,21.0,0-30,,,7114003H3R39,,,,,,,0.0,22114.0,AMR09240920LMP,"AMR09240920LMP-FY25Q3 - MDF - CANADA RETAIL - AMAZON.COM.CA, INC - PW - Headsets - AMS",Q2-25,ACTIVE,2024-09-28,2024-12-27,FY25Q3 AMR NAM (NA OU) CANADA MDF Budget,Market Development Fund,LUMPSUM,MDF Online Placement - Advertising / Placement space,11568,,,,0.0,30535,
AMERICA,North America OU,"AMAZON.COM.CA, INC",178845,6123432.0,DED21470949,Credit Memo - On Account,OPEN,,"Hadrill, Mark O",29400.0,21400.0,"Ruiz, Teresa",MDF T1,MDF T1,,,2025-01-07,346384.13,240805.07,181266.4041,1638.0,346384.13,240805.07,346384.13,CAD,BZR3605YM-206,,Q4-25,2025-01-07,,,,,,AR,,,,,,,,,21.0,0-30,,,7114003H3R39,,,,,,,0.0,1638.44,AMR09240910LMP,"AMR09240910LMP-FY25Q3 - MDF - CANADA RETAIL - AMAZON.COM.CA, INC - Blue Microphone AMS",Q2-25,ACTIVE,2024-09-28,2024-12-27,FY25Q3 AMR NAM (NA OU) CANADA MDF Budget,Market Development Fund,LUMPSUM,MDF Online Placement - Advertising / Placement space,11568,,,,0.0,30535,
AMERICA,North America OU,"AMAZON.COM.CA, INC",178845,6123432.0,DED21470949,Credit Memo - On Account,OPEN,,"Hadrill, Mark O",33760.0,45107.0,"Ruiz, Teresa",MDF T1,MDF T1,,,2025-01-07,346384.13,240805.07,181266.4041,19328.0,346384.13,240805.07,346384.13,CAD,BZR3605YM-206,,Q4-25,2025-01-07,,,,,,AR,,,,,,,,,21.0,0-30,,,7114003H3R39,,,,,,,0.0,19327.88,AMR09240926LMP,"AMR09240926LMP-FY25Q3 - MDF - CANADA RETAIL - AMAZON.COM.CA, INC - PW - Webcams - AMS",Q2-25,ACTIVE,2024-09-28,2024-12-27,FY25Q3 AMR NAM (NA OU) CANADA MDF Budget,Market Development Fund,LUMPSUM,MDF Online Placement - Advertising / Placement space,11568,,,,0.0,30535,
AMERICA,North America OU,"AMAZON.COM.CA, INC",178845,6123432.0,DED21470949,Credit Memo - On Account,OPEN,,"Hadrill, Mark O",35350.0,35350.0,"Ruiz, Teresa",MDF T1,MDF T1,,,2025-01-07,346384.13,240805.07,181266.4041,10371.0,346384.13,240805.07,346384.13,CAD,BZR3605YM-206,,Q4-25,2025-01-07,,,,,,AR,,,,,,,,,21.0,0-30,,,7114003H3R39,,,,,,,0.0,10371.16,AMR09240917LMP,"AMR09240917LMP-FY25Q3 - MDF - CANADA RETAIL - AMAZON.COM.CA, INC - Mobile Speakers AMS",Q2-25,ACTIVE,2024-09-28,2024-12-27,FY25Q3 AMR NAM (NA OU) CANADA MDF Budget,Market Development Fund,LUMPSUM,MDF Online Placement - Advertising / Placement space,11568,,,,0.0,30535,
AMERICA,North America OU,"AMAZON.COM.CA, INC",178845,6123432.0,DED21470949,Credit Memo - On Account,OPEN,,"Hadrill, Mark O",38631.0,53163.0,"Ruiz, Teresa",MDF T1,MDF T1,,,2025-01-07,346384.13,240805.07,181266.4041,15220.0,346384.13,240805.07,346384.13,CAD,BZR3605YM-206,,Q4-25,2025-01-07,,,,,,AR,,,,,,,,,21.0,0-30,,,7114003H3R39,,,,,,,0.0,15219.94,AMR09240922LMP,"AMR09240922LMP-FY25Q3 - MDF - CANADA RETAIL - AMAZON.COM.CA, INC - PW - MX - AMS",Q2-25,ACTIVE,2024-09-28,2024-12-27,FY25Q3 AMR NAM (NA OU) CANADA MDF Budget,Market Development Fund,LUMPSUM,MDF Online Placement - Advertising / Placement space,11568,,,,0.0,30535,
AMERICA,North America OU,"AMAZON.COM.CA, INC",178845,6123432.0,DED21470949,Credit Memo - On Account,OPEN,,"Hadrill, Mark O",42000.0,42000.0,"Ruiz, Teresa",MDF T1,MDF T1,,,2025-01-07,346384.13,240805.07,181266.4041,10973.0,346384.13,240805.07,346384.13,CAD,BZR3605YM-206,,Q4-25,2025-01-07,,,,,,AR,,,,,,,,,21.0,0-30,,,7114003H3R39,,,,,,,0.0,10973.0,AMR09240912LMP,"AMR09240912LMP-FY25Q3 - MDF - CANADA RETAIL - AMAZON.COM.CA, INC - Gaming PC Keyboards AMS",Q2-25,ACTIVE,2024-09-28,2024-12-27,FY25Q3 AMR NAM (NA OU) CANADA MDF Budget,Market Development Fund,LUMPSUM,MDF Online Placement - Advertising / Placement space,11568,,,,0.0,30535,
